csv,air_type,air_w,air_constraints,label,k,schedule,proof_bytes,prove_s,verify_ms,prove_elems_per_s,delta_size_pct,delta_prove_pct,delta_verify_pct,delta_throughput_pct
csv,fib_w2_d2,2,1,2power16,20,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2],172112,2.264506,0.667,463048.418803,0.00,0.00,0.00,0.00
csv,fib_w2_d2,2,1,16by16times5,20,[16,16,16,16,16],225200,2.667883,1.029,393036.652463,30.85,17.81,54.28,-15.12
csv,fib_w2_d2,2,1,64by32by16by16,20,[64,32,16,16,2],304688,7.812083,2.800,134224.888092,77.03,244.98,319.66,-71.01
csv,poseidon_w16_d2,16,16,2power16,20,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2],172112,2.256185,0.665,464756.283385,0.00,0.00,0.00,0.00
csv,poseidon_w16_d2,16,16,16by16times5,20,[16,16,16,16,16],225200,2.664470,1.026,393540.172519,30.85,18.10,54.43,-15.32
csv,poseidon_w16_d2,16,16,64by32by16by16,20,[64,32,16,16,2],304688,7.784629,2.769,134698.269633,77.03,245.04,316.73,-71.02
csv,regmach_w8_d2,8,8,2power16,20,[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2],172112,2.262588,0.670,463440.885959,0.00,0.00,0.00,0.00
csv,regmach_w8_d2,8,8,16by16times5,20,[16,16,16,16,16],225200,2.686019,1.040,390383.008901,30.85,18.71,55.33,-15.76
csv,regmach_w8_d2,8,8,64by32by16by16,20,[64,32,16,16,2],304688,7.792126,2.774,134568.668740,77.03,244.39,314.19,-70.96
